dialogue time.chunk time rule.reps word.reps letter.reps rule.total word.total letter.total score
q1nc3 210 210.1563 265 132 217 344 344 997 40
q1nc3 220 225.8263 297 153 254 381 381 1094 40
q1nc3 230 230.6953 298 153 254 382 382 1104 40
q1nc3 240 240.0697 317 162 278 406 406 1192 40
q1nc3 250 250.8247 333 173 303 427 427 1249 40
q1nc3 260 261.6078 334 173 303 430 430 1259 40
q1nc3 270 270.359 345 179 317 442 442 1308 40
q1nc3 280 280.3392 356 182 330 455 455 1359 40
q1nc3 290 290.0351 393 202 381 496 496 1553 40
q1nc3 300 316.0193 405 210 403 510 510 1613 40
q1nc3 310 316.1454 406 211 404 511 511 1614 40
q1nc3 320 320.0351 423 220 423 532 532 1698 40
q1nc3 330 336.3877 471 248 530 586 586 1969 40
q1nc3 340 340.4653 482 255 547 597 597 2007 40
q1nc3 350 351.2702 518 275 615 633 633 2156 40
q1nc3 360 365.3619 522 278 619 639 639 2169 40
q1nc3 370 370.3021 522 279 620 640 640 2170 40
q1nc3 380 380.1458 569 298 668 688 688 2345 40
q1nc3 390 394.6984 592 311 687 711 711 2412 40
q1nc3 400 401.8894 601 318 701 722 722 2437 40
q1nc3 410 412.3374 609 322 709 730 730 2459 40
q1nc3 420 422.0348 628 334 733 749 749 2514 40
q1nc3 430 430.4111 664 352 780 788 788 2676 40
q1nc3 440 440.2307 701 378 837 828 828 2810 40
q1nc3 450 450.2782 732 394 903 860 860 3004 40
q1nc3 460 461.1498 753 406 930 881 881 3064 40
q1nc3 470 473.5001 764 413 937 892 892 3084 40
q1nc3 480 480.0498 769 415 939 898 898 3108 40
q1nc3 490 490.4843 776 420 946 906 906 3130 40
q1nc3 500 501.04 787 426 959 920 920 3171 40
q1nc3 510 510.9391 795 429 963 931 931 3201 40
q1nc3 520 520.8937 806 437 975 943 943 3227 40
q1nc3 530 530.0559 817 443 988 955 955 3267 40
q1nc3 540 541.0334 823 447 994 961 961 3286 40
q1nc3 550 550.1225 852 462 1015 991 991 3367 40
q1nc3 560 561.1068 862 470 1029 1001 1001 3391 40
q1nc3 570 570.4588 892 484 1070 1032 1032 3525 40
q1nc3 580 580.7536 902 489 1080 1042 1042 3560 40
q1nc3 -1 589.8605 928 502 1106 1070 1070 3652 40
q1nc4 10 10.4049 12 3 5 31 31 144 53
q1nc4 20 20.0024 27 9 26 63 63 282 53
q1nc4 30 31.1455 49 15 37 87 87 358 53
q1nc4 40 40.3376 64 22 55 111 111 461 53
q1nc4 50 50.311 92 37 98 145 145 575 53
q1nc4 60 60.0624 120 46 110 177 177 712 53
q1nc4 70 70.336 136 50 117 196 196 752 53
q1nc4 80 80.2923 156 58 129 222 222 844 53
q1nc4 90 90.0257 189 74 147 262 262 983 53
q1nc4 100 100.9074 206 84 172 285 285 1066 53
q1nc4 110 110.3508 232 97 189 311 311 1134 53
q1nc4 120 120.5101 255 106 205 340 340 1224 53
q1nc4 130 130.2932 289 120 224 376 376 1352 53
q1nc4 140 140.8304 322 133 255 421 421 1488 53
q1nc4 150 150.1865 349 146 286 455 455 1647 53
q1nc4 160 160.4545 373 155 301 482 482 1751 53
q1nc4 170 170.9255 408 177 351 519 519 1863 53
q1nc4 180 180.2696 424 185 370 539 539 1921 53
q1nc4 190 190.1448 470 207 417 590 590 2133 53
q1nc4 200 200.316 516 232 502 639 639 2450 53
q1nc4 210 210.4481 538 243 519 665 665 2524 53
q1nc4 220 220.0756 571 257 546 700 700 2639 53
q1nc4 230 230.053 615 274 572 746 746 2821 53
q1nc4 240 240.5841 641 282 584 777 777 2971 53
q1nc4 250 250.6542 672 299 613 813 813 3082 53
q1nc4 260 260.1306 691 308 648 836 836 3206 53
q1nc4 270 270.5458 752 339 732 898 898 3461 53
q1nc4 280 280.0226 790 356 759 939 939 3633 53
q1nc4 290 290.8597 832 373 809 983 983 3845 53
q1nc4 300 300.4796 857 388 831 1011 1011 3914 53
q1nc4 310 310.0617 900 408 872 1054 1054 4116 53
q1nc4 320 320.1299 941 431 917 1098 1098 4252 53
q1nc4 330 330.0624 975 450 958 1136 1136 4359 53
q1nc4 340 340.2297 1022 475 1014 1184 1184 4495 53
q1nc4 350 350.0215 1064 492 1043 1230 1230 4685 53
q1nc4 360 360.0541 1099 508 1078 1267 1267 4832 53
q1nc4 370 370.0618 1136 526 1120 1304 1304 4989 53
q1nc4 380 380.2064 1186 553 1187 1355 1355 5251 53
q1nc4 390 390.5887 1226 572 1217 1395 1395 5360 53
q1nc4 400 400.1276 1252 591 1264 1422 1422 5443 53
q1nc4 -1 407.0884 1283 608 1286 1454 1454 5581 53
q1nc5 10 10.4164 9 8 38 25 25 112 35
q1nc5 20 20.1131 25 14 47 51 51 222 35
q1nc5 30 32.0356 47 29 69 82 82 302 35
q1nc5 40 40.7576 89 55 117 136 136 462 35
q1nc5 50 50.2996 113 67 153 168 168 614 35
q1nc5 60 61.1759 135 71 157 193 193 749 35
q1nc5 70 70.1148 155 79 170 219 219 819 35
q1nc5 80 80.0313 183 101 215 253 253 917 35
q1nc5 90 90.3424 211 115 253 285 285 1062 35
q1nc5 100 101.0705 236 132 282 316 316 1144 35
q1nc5 110 110.8037 267 145 321 349 349 1273 35
q1nc5 120 121.2706 294 156 363 379 379 1413 35
q1nc5 130 130.6667 316 169 388 402 402 1487 35
q1nc5 140 140.1647 336 179 412 425 425 1561 35
q1nc5 150 150.2192 370 193 460 462 462 1712 35
q1nc5 160 161.4495 400 209 492 494 494 1958 35
q1nc5 170 170.0856 429 228 528 527 527 2030 35
q1nc5 180 180.1006 460 242 550 560 560 2123 35
q1nc5 190 190.7411 490 260 585 591 591 2219 35
q1nc5 200 200.5237 517 278 653 618 618 2354 35
q1nc5 210 211.0368 548 292 690 653 653 2524 35
q1nc5 220 220.0186 571 307 730 679 679 2623 35
q1nc5 230 231.0815 602 325 786 710 710 2739 35
q1nc5 240 240.9717 622 337 818 733 733 2818 35
q1nc5 250 250.1164 655 355 862 768 768 2950 35
q1nc5 260 260.2701 679 366 889 793 793 3030 35
q1nc5 270 270.1086 706 378 906 822 822 3185 35
q1nc5 280 280.2438 725 391 940 843 843 3270 35
q1nc5 290 290.311 763 411 990 885 885 3401 35
q1nc5 300 300.8333 786 426 1009 911 911 3454 35
q1nc5 310 310.8713 817 446 1053 942 942 3539 35
q1nc5 320 320.6592 857 468 1097 986 986 3733 35
q1nc5 330 330.0294 881 477 1117 1013 1013 3861 35
q1nc5 340 340.5696 923 497 1188 1057 1057 4088 35
q1nc5 -1 348.7595 949 511 1211 1084 1084 4192 35
q1nc6 10 12.3936 3 2 10 13 13 39 34
q1nc6 20 23.5938 4 2 10 20 20 57 34
q1nc6 30 30.9259 13 8 19 42 42 108 34
q1nc6 40 45.2792 21 14 27 55 55 139 34
q1nc6 50 50.6683 23 15 28 57 57 142 34
q1nc6 60 62.5333 29 20 39 66 66 164 34
q1nc6 70 79.5313 38 25 46 77 77 186 34
q1nc6 80 84.3684 39 26 47 78 78 187 34
q1nc6 90 92.992 42 29 50 81 81 190 34
q1nc6 100 100.0666 45 31 52 84 84 196 34
q1nc6 110 110.1696 49 35 56 88 88 200 34
q1nc6 120 122.5864 61 44 83 101 101 248 34
q1nc6 130 133.3378 66 49 90 112 112 282 34
q1nc6 140 144.0725 68 51 92 114 114 284 34
q1nc6 150 152.4668 69 51 92 116 116 302 34
q1nc6 160 161.9648 75 55 98 123 123 318 34
q1nc6 170 170.0038 81 59 105 135 135 376 34
q1nc6 180 180.2866 106 69 129 169 169 500 34
q1nc6 190 193.9794 118 77 145 183 183 549 34
q1nc6 200 200.2659 130 81 156 202 202 608 34
q1nc6 210 210.3624 135 85 163 209 209 626 34
q1nc6 -1 218.3012 138 88 166 213 213 631 34
q1nc7 10 16.0936 2 1 1 7 7 16 18
q1nc7 20 25.0626 7 7 21 21 21 63 18
q1nc7 30 30.284 13 10 29 33 33 121 18
q1nc7 40 40.2093 28 16 56 53 53 219 18
q1nc7 50 52.2906 32 18 58 63 63 252 18
q1nc7 60 60.0528 46 22 78 79 79 334 18
q1nc7 70 70.0691 50 26 84 84 84 344 18
q1nc7 80 80.3294 73 45 146 116 116 446 18
q1nc7 90 96.0112 87 53 173 133 133 523 18
q1nc7 100 104.3364 88 54 174 135 135 526 18
q1nc7 110 110.224 89 54 174 136 136 533 18
q1nc7 120 120.1037 106 60 188 157 157 606 18
q1nc7 130 130.7049 113 65 197 166 166 630 18
q1nc7 140 142.7965 126 69 201 183 183 681 18
q1nc7 150 150.8828 146 77 233 206 206 798 18
q1nc7 160 162.2728 161 83 257 221 221 877 18
q1nc7 170 172.5395 170 87 265 232 232 901 18
q1nc7 180 180.112 178 90 268 243 243 932 18
q1nc7 190 190.4446 183 93 271 251 251 952 18
q1nc7 200 204.7447 195 98 292 266 266 1016 18
q1nc7 210 214.282 196 99 293 268 268 1021 18
q1nc7 220 220.1714 202 104 308 275 275 1045 18
q1nc7 230 231.7682 218 112 321 299 299 1119 18
q1nc7 240 240.4484 235 119 340 316 316 1170 18
q1nc7 250 251.4131 239 123 344 320 320 1174 18
q1nc7 260 263.3959 258 129 351 342 342 1254 18
q1nc7 270 271.0079 259 130 352 343 343 1255 18
q1nc7 280 280.2602 281 144 401 368 368 1366 18
q1nc7 290 290.3108 300 157 435 388 388 1429 18
q1nc7 300 302.9019 315 168 459 404 404 1460 18
q1nc7 310 311.3505 319 171 463 409 409 1469 18
q1nc7 320 322.8055 329 177 471 419 419 1488 18
q1nc7 330 333.9493 330 178 472 421 421 1491 18
q1nc7 340 348.381 332 178 472 423 423 1496 18
q1nc7 350 350.8465 333 178 472 424 424 1503 18
q1nc7 360 360.0844 341 182 477 436 436 1535 18
q1nc7 370 370.0739 371 198 510 474 474 1644 18
q1nc7 380 380.4374 399 213 525 508 508 1742 18
q1nc7 390 394.1436 425 230 554 535 535 1793 18
q1nc7 400 404.6916 447 242 583 559 559 1860 18
q1nc7 410 412.9513 449 243 586 561 561 1864 18
q1nc7 420 421.3217 461 250 600 575 575 1931 18
q1nc7 430 430.3567 472 254 605 591 591 1986 18
q1nc7 440 440.6346 483 263 619 602 602 2006 18
q1nc7 450 458.6067 504 276 635 626 626 2060 18
q1nc7 460 460.1538 512 279 639 635 635 2087 18
q1nc7 470 477.2135 528 288 650 652 652 2131 18
q1nc7 480 480.3911 529 288 650 654 654 2138 18
q1nc7 490 490.0272 538 290 652 664 664 2174 18
q1nc7 500 502.9381 562 298 668 690 690 2310 18
q1nc7 510 510.2155 586 310 702 715 715 2408 18
q1nc7 520 522.4487 619 327 730 751 751 2500 18
q1nc7 530 531.3749 631 335 742 763 763 2527 18
q1nc7 540 542.8348 647 343 754 780 780 2567 18
q1nc7 550 550.3047 662 353 779 795 795 2619 18
q1nc7 560 560.143 672 361 792 805 805 2637 18
q1nc7 570 570.6102 675 363 794 808 808 2642 18
q1nc7 580 583.6509 692 370 803 827 827 2687 18
q1nc7 590 592.2229 704 376 819 840 840 2734 18
q1nc7 600 600.7491 710 378 822 846 846 2747 18
q1nc7 610 618.1239 714 380 825 850 850 2758 18
q1nc7 620 622.2016 715 381 826 851 851 2759 18
q1nc7 630 635.5153 719 384 829 855 855 2773 18
q1nc7 640 646.4382 729 389 838 865 865 2797 18
q1nc7 650 650.0416 735 392 843 871 871 2810 18
q1nc7 660 662.5746 745 398 851 882 882 2833 18
q1nc7 -1 669.5367 754 403 857 892 892 2855 18
q1nc8 10 12.3353 0 0 0 10 10 33 69
q1nc8 20 22.0553 2 2 2 13 13 39 69
q1nc8 30 36.637 6 4 4 17 17 45 69
q1nc8 40 42.8755 7 4 4 18 18 49 69
q1nc8 50 50.2273 11 9 19 29 29 84 69
q1nc8 60 61.7886 20 13 38 47 47 170 69
q1nc8 70 71.0046 22 15 40 50 50 174 69
q1nc8 80 82.7273 25 18 43 54 54 179 69
q1nc8 90 91.11 27 20 45 56 56 181 69
q1nc8 100 100.0539 41 26 62 81 81 254 69
q1nc8 110 110.3155 45 29 69 88 88 269 69
q1nc8 120 120.3953 75 42 96 130 130 423 69
q1nc8 130 133.2905 93 48 102 154 154 496 69
q1nc8 140 140.0306 119 60 145 190 190 691 69
q1nc8 150 150.105 136 70 164 215 215 749 69
q1nc8 160 160.1465 153 78 179 232 232 799 69
q1nc8 170 171.6173 172 84 186 254 254 868 69
q1nc8 180 180.8564 182 88 194 265 265 893 69
q1nc8 190 195.8961 184 89 195 269 269 914 69
q1nc8 200 200.6177 186 90 196 271 271 920 69
q1nc8 210 210.0277 223 106 239 315 315 1139 69
q1nc8 220 220.2932 236 110 243 331 331 1186 69
q1nc8 230 232.5395 248 122 267 348 348 1224 69
q1nc8 240 241.5745 264 129 277 369 369 1286 69
q1nc8 250 252.7503 268 133 282 373 373 1291 69
q1nc8 260 260.0525 293 142 300 401 401 1420 69
q1nc8 270 271.4361 332 164 347 445 445 1560 69
q1nc8 280 283.5771 344 171 360 457 457 1592 69
q1nc8 290 290.8268 353 175 365 468 468 1619 69
q1nc8 300 300.2306 376 190 390 496 496 1685 69
q1nc8 310 312.5263 379 193 393 499 499 1688 69
q1nc8 320 320.6654 399 201 411 520 520 1827 69
q1nc8 330 332.22 426 211 427 549 549 1897 69
q1nc8 340 340.9849 432 216 435 556 556 1912 69
q1nc8 350 351.6074 440 219 438 565 565 1945 69
q1nc8 360 367.0224 443 221 440 568 568 1950 69
q1nc8 370 370.0955 449 223 446 575 575 1970 69
q1nc8 380 380.8234 470 238 474 598 598 2029 69
q1nc8 390 393.4387 475 243 481 603 603 2036 69
q1nc8 400 400.1631 488 251 495 616 616 2065 69
q1nc8 -1 400.6978 489 252 496 617 617 2066 69
q2ec1 10 13.7252 1 0 0 4 4 11 120
q2ec1 20 32.1199 1 2 4 12 12 27 120
q2ec1 30 32.3253 2 3 5 13 13 28 120
q2ec1 40 40.1393 7 9 18 28 28 70 120
q2ec1 50 50.0198 10 12 23 38 38 92 120
q2ec1 60 61.7853 14 13 24 44 44 101 120
q2ec1 70 78.5475 15 14 25 45 45 102 120
q2ec1 80 84.4665 16 14 25 46 46 108 120
q2ec1 90 90.8499 21 14 25 51 51 123 120
q2ec1 100 102.8352 33 23 45 64 64 154 120
q2ec1 110 110.0922 39 26 48 71 71 164 120
q2ec1 120 124.5389 40 26 48 72 72 165 120
q2ec1 130 137.4834 43 28 51 83 83 200 120
q2ec1 140 140.0758 46 31 56 88 88 210 120
q2ec1 150 150.1818 50 33 58 93 93 218 120
q2ec1 160 162.9842 52 33 58 96 96 226 120
q2ec1 170 177.2616 62 38 68 111 111 270 120
q2ec1 180 184.6247 65 39 69 115 115 279 120
q2ec1 190 190.3031 82 43 80 134 134 341 120
q2ec1 200 204.3084 95 46 83 149 149 390 120
q2ec1 210 218.6825 97 48 85 153 153 394 120
q2ec1 220 220.168 98 48 85 155 155 400 120
q2ec1 230 230.2078 114 56 109 176 176 519 120
q2ec1 240 241.5403 121 59 114 194 194 597 120
q2ec1 250 254.5865 132 63 125 211 211 662 120
q2ec1 260 262.0195 134 64 126 213 213 664 120
q2ec1 270 270.0745 139 67 130 219 219 674 120
q2ec1 280 280.1889 144 68 131 224 224 689 120
q2ec1 290 293.0455 151 72 140 234 234 711 120
q2ec1 300 305.0976 164 79 153 249 249 749 120
q2ec1 310 315.0087 167 82 158 253 253 756 120
q2ec1 320 320.2754 168 83 159 254 254 757 120
q2ec1 330 330.483 170 85 161 256 256 759 120
q2ec1 340 344.3317 174 86 162 260 260 770 120
q2ec1 350 356.6164 180 87 163 268 268 796 120
q2ec1 360 362.0838 181 88 164 269 269 797 120
q2ec1 370 372.8084 187 89 170 277 277 832 120
q2ec1 -1 375.4105 190 90 172 281 281 843 120
q2ec2 10 10.1696 2 6 18 16 16 41 97
q2ec2 20 20.0642 18 18 59 44 44 150 97
q2ec2 30 30.4159 38 24 81 71 71 253 97
q2ec2 40 40.2578 52 30 87 91 91 324 97
q2ec2 50 50.411 80 44 122 122 122 409 97
q2ec2 60 60.8212 92 49 131 140 140 457 97
q2ec2 70 71.1819 125 67 163 180 180 567 97
q2ec2 80 80.1845 144 73 174 202 202 618 97
q2ec2 90 90.0366 179 93 209 242 242 749 97
q2ec2 100 100.2408 216 111 256 280 280 896 97
q2ec2 110 111.3274 244 128 285 314 314 992 97
q2ec2 120 120.3743 291 155 338 366 366 1135 97
q2ec2 130 130.201 322 171 387 399 399 1263 97
q2ec2 140 140.795 348 184 415 427 427 1360 97
q2ec2 150 153.293 378 198 454 462 462 1500 97
q2ec2 160 160.0568 407 212 490 498 498 1686 97
q2ec2 170 170.0895 439 227 532 538 538 1836 97
q2ec2 180 180.3056 461 237 566 563 563 1945 97
q2ec2 190 190.7543 486 249 582 590 590 2018 97
q2ec2 200 200.0578 520 266 614 625 625 2140 97
q2ec2 210 210.0944 556 293 695 664 664 2286 97
q2ec2 220 220.0558 592 314 742 707 707 2445 97
q2ec2 230 230.0357 639 340 795 755 755 2665 97
q2ec2 240 240.3318 670 357 840 787 787 2780 97
q2ec2 250 250.3272 712 384 917 835 835 2972 97
q2ec2 -1 257.1391 728 396 934 854 854 3032 97
q2ec3 10 11.7637 12 5 8 29 29 92 105
q2ec3 20 20.1811 30 13 44 55 55 223 105
q2ec3 30 30.0708 71 33 110 111 111 482 105
q2ec3 40 40.7132 100 54 149 150 150 578 105
q2ec3 50 50.0857 125 66 173 180 180 687 105
q2ec3 60 60.257 165 82 199 232 232 826 105
q2ec3 70 70.092 212 101 246 285 285 1025 105
q2ec3 80 81.6108 242 117 279 320 320 1173 105
q2ec3 90 90.0522 274 133 313 354 354 1278 105
q2ec3 100 100.4761 303 147 342 392 392 1401 105
q2ec3 110 110.1403 328 158 369 423 423 1527 105
q2ec3 120 120.1853 358 172 397 458 458 1650 105
q2ec3 130 130.0539 383 181 412 484 484 1705 105
q2ec3 140 140.2885 418 197 445 524 524 1834 105
q2ec3 150 150.099 454 209 461 563 563 2024 105
q2ec3 160 160.0857 498 233 511 609 609 2172 105
q2ec3 170 170.588 539 253 541 653 653 2302 105
q2ec3 180 180.0333 578 270 561 698 698 2423 105
q2ec3 190 190.0274 612 295 622 735 735 2531 105
q2ec3 200 201.1843 647 317 680 777 777 2677 105
q2ec3 210 210.2784 681 338 707 814 814 2874 105
q2ec3 220 220.3175 724 364 757 857 857 3010 105
q2ec3 230 230.0059 744 372 778 878 878 3107 105
q2ec3 240 240.0402 771 384 808 909 909 3223 105
q2ec3 250 250.0524 820 415 874 959 959 3347 105
q2ec3 260 261.2904 857 430 902 997 997 3454 105
q2ec3 270 270.0083 873 440 918 1013 1013 3491 105
q2ec3 -1 279.4802 908 462 947 1053 1053 3603 105
q2ec4 10 15.6274 0 0 0 1 1 7 142
q2ec4 20 34.7757 0 0 0 3 3 12 142
q2ec4 30 45.502 0 0 0 4 4 13 142
q2ec4 40 68.5572 0 0 0 5 5 15 142
q2ec4 50 90.0025 0 0 0 6 6 18 142
q2ec4 60 107.0984 0 0 0 7 7 21 142
q2ec4 70 110.7447 0 0 0 8 8 24 142
q2ec4 80 122.3194 0 0 0 9 9 29 142
q2ec4 90 161.5049 0 0 0 10 10 31 142
q2ec4 100 216.8623 1 0 0 11 11 33 142
q2ec4 110 269.2967 1 0 0 12 12 41 142
q2ec4 120 303.7149 1 0 0 13 13 47 142
q2ec4 130 310.8427 1 0 0 14 14 52 142
q2ec4 140 356.9067 2 0 0 15 15 55 142
q2ec4 150 367.041 2 0 0 16 16 57 142
q2ec4 160 367.5846 2 0 0 17 17 59 142
q2ec4 170 375.0547 2 0 0 18 18 61 142
q2ec4 180 406.4802 2 0 0 19 19 65 142
q2ec4 190 410.6979 2 0 0 20 20 68 142
q2ec4 200 419.522 2 0 0 21 21 72 142
q2ec4 210 423.8023 2 0 0 22 22 74 142
q2ec4 220 425.8451 2 0 0 23 23 77 142
q2ec4 230 459.0706 2 0 0 24 24 79 142
q2ec4 240 469.9997 2 0 0 25 25 86 142
q2ec4 250 477.0921 2 0 0 26 26 88 142
q2ec4 260 492.3252 2 0 0 27 27 118 142
q2ec4 270 548.4588 3 0 0 28 28 140 142
q2ec4 280 554.9549 4 0 0 29 29 142 142
q2ec4 290 555.8708 4 0 0 30 30 146 142
q2ec4 -1 555.8708 4 0 0 30 30 146 142
q2ec5 10 16.6761 1 2 2 9 9 22 66
q2ec5 20 20.7372 2 3 3 10 10 23 66
q2ec5 30 34.6499 8 7 15 25 25 82 66
q2ec5 40 40.7323 15 12 48 47 47 220 66
q2ec5 50 51.3289 21 13 50 56 56 248 66
q2ec5 60 60.4204 32 21 60 70 70 270 66
q2ec5 70 73.9584 46 29 84 95 95 351 66
q2ec5 80 81.149 47 30 85 96 96 352 66
q2ec5 90 90.1997 60 36 91 116 116 417 66
q2ec5 100 101.9921 66 40 98 125 125 451 66
q2ec5 110 110.4956 69 42 100 129 129 458 66
q2ec5 120 120.2737 84 47 108 151 151 511 66
q2ec5 130 131.5138 92 52 124 161 161 542 66
q2ec5 140 140.2211 99 55 127 174 174 596 66
q2ec5 150 150.5571 112 62 138 191 191 630 66
q2ec5 160 160.94 122 65 161 205 205 723 66
q2ec5 170 170.9442 137 71 198 222 222 831 66
q2ec5 180 182.5629 149 75 228 238 238 924 66
q2ec5 190 192.2176 161 81 243 250 250 965 66
q2ec5 200 200.6212 182 88 258 272 272 1048 66
q2ec5 210 213.2031 197 93 279 289 289 1112 66
q2ec5 220 221.6607 206 96 285 298 298 1140 66
q2ec5 230 236.5091 208 98 288 300 300 1143 66
q2ec5 240 240.0426 218 104 301 312 312 1193 66
q2ec5 250 250.0939 233 111 328 331 331 1285 66
q2ec5 260 260.6941 256 118 340 356 356 1356 66
q2ec5 270 271.4967 257 119 341 357 357 1357 66
q2ec5 280 286.4065 280 134 391 387 387 1467 66
q2ec5 290 290.8774 288 138 400 395 395 1498 66
q2ec5 300 306.32 308 150 426 417 417 1553 66
q2ec5 310 310.8727 310 152 428 419 419 1555 66
q2ec5 -1 311.4997 312 155 432 422 422 1559 66
q2ec6 10 11.2937 2 1 1 3 3 3 89
q2ec6 20 23.6072 4 1 1 6 6 7 89
q2ec6 30 30.3637 8 8 35 27 27 102 89
q2ec6 40 46.1885 12 10 39 38 38 134 89
q2ec6 50 50.2597 13 10 39 41 41 144 89
q2ec6 60 65.2833 18 12 42 48 48 163 89
q2ec6 70 70.0051 19 13 43 51 51 166 89
q2ec6 80 83.9703 19 13 43 53 53 170 89
q2ec6 90 90.0154 24 17 49 59 59 186 89
q2ec6 100 102.6676 30 20 52 69 69 214 89
q2ec6 110 115.7743 33 20 52 76 76 237 89
q2ec6 120 120.543 46 30 71 102 102 305 89
q2ec6 130 132.8227 62 38 87 122 122 367 89
q2ec6 140 141.7341 63 39 88 123 123 368 89
q2ec6 150 152.7305 75 45 113 138 138 427 89
q2ec6 160 165.6374 80 46 114 145 145 452 89
q2ec6 170 171.2961 92 52 138 164 164 529 89
q2ec6 180 186.2141 107 59 146 181 181 575 89
q2ec6 190 191.204 113 62 149 190 190 601 89
q2ec6 200 200.0231 127 71 188 206 206 699 89
q2ec6 210 212.6256 140 77 199 222 222 758 89
q2ec6 220 220.0425 161 91 222 245 245 808 89
q2ec6 230 231.4985 174 94 249 261 261 902 89
q2ec6 240 240.0205 196 99 255 284 284 1011 89
q2ec6 250 251.9903 203 102 260 291 291 1031 89
q2ec6 260 261.2039 217 109 272 305 305 1065 89
q2ec6 270 270.105 238 118 294 331 331 1160 89
q2ec6 280 281.6138 244 123 303 340 340 1176 89
q2ec6 290 290.2101 262 130 316 363 363 1262 89
q2ec6 300 304.0699 267 133 322 368 368 1273 89
q2ec6 310 311.3345 276 138 333 377 377 1301 89
q2ec6 320 321.3704 287 143 340 390 390 1346 89
q2ec6 330 331.0067 289 145 343 392 392 1349 89
q2ec6 -1 333.9344 294 151 349 398 398 1355 89
q2ec7 10 15.7462 2 1 1 13 13 31 28
q2ec7 20 20.5692 8 6 30 32 32 123 28
q2ec7 30 32.1055 14 7 31 40 40 141 28
q2ec7 40 40.3897 23 10 35 53 53 200 28
q2ec7 50 51.1576 33 14 39 67 67 253 28
q2ec7 60 62.3241 40 15 45 75 75 290 28
q2ec7 70 72.9258 52 21 59 91 91 345 28
q2ec7 80 82.8328 59 22 60 103 103 387 28
q2ec7 90 90.4493 65 25 65 113 113 408 28
q2ec7 100 101.3486 72 30 72 123 123 429 28
q2ec7 110 111.2213 74 32 74 126 126 436 28
q2ec7 120 121.6445 90 45 113 147 147 520 28
q2ec7 130 136.3874 92 46 118 150 150 530 28
q2ec7 140 141.711 93 46 118 151 151 534 28
q2ec7 150 153.6217 106 58 137 171 171 583 28
q2ec7 160 164.0052 111 60 139 177 177 595 28
q2ec7 170 173.036 118 67 153 184 184 609 28
q2ec7 180 180.5205 126 74 172 196 196 650 28
q2ec7 190 190.1794 129 76 174 199 199 655 28
q2ec7 200 200.3134 132 77 175 203 203 662 28
q2ec7 210 210.5503 133 77 175 207 207 674 28
q2ec7 220 221.3831 148 88 192 223 223 706 28
q2ec7 230 231.1692 163 90 196 240 240 791 28
q2ec7 -1 238.6314 179 103 222 260 260 841 28
q2ec8 10 11.5368 0 0 0 2 2 5 58
q2ec8 20 20.8511 3 0 0 8 8 14 58
q2ec8 30 32.1585 5 3 3 16 16 30 58
q2ec8 40 50.7497 8 3 3 19 19 35 58
q2ec8 50 53.2071 9 4 4 20 20 36 58
q2ec8 60 60.9392 9 4 4 21 21 41 58
q2ec8 70 77.7928 13 6 7 28 28 54 58
q2ec8 80 84.1784 14 6 7 29 29 63 58
q2ec8 90 91.1153 15 6 7 31 31 81 58
q2ec8 100 103.1577 21 11 23 43 43 124 58
q2ec8 110 112.0211 36 12 24 66 66 208 58
q2ec8 120 121.9077 41 15 30 74 74 233 58
q2ec8 130 133.2764 42 16 31 77 77 242 58
q2ec8 140 140.3495 48 17 32 85 85 272 58
q2ec8 150 151.3274 63 26 60 106 106 340 58
q2ec8 160 161.9144 65 27 61 113 113 360 58
q2ec8 170 170.9432 85 36 99 140 140 517 58
q2ec8 180 180.0239 89 37 100 146 146 549 58
q2ec8 190 195.7297 100 45 121 164 164 618 58
q2ec8 200 202.2994 106 47 126 173 173 644 58
q2ec8 210 210.6363 108 48 127 176 176 654 58
q2ec8 220 225.4109 114 49 128 182 182 684 58
q2ec8 230 234.4851 117 52 132 185 185 688 58
q2ec8 240 240.8648 127 59 170 198 198 756 58
q2ec8 250 252.1829 139 63 183 210 210 828 58
q2ec8 260 264.3242 142 64 184 213 213 832 58
q2ec8 270 272.9222 167 75 208 239 239 896 58
q2ec8 280 281.7243 168 75 208 241 241 925 58
q2ec8 290 290.1936 178 80 216 251 251 951 58
q2ec8 300 300.5627 183 84 226 259 259 990 58
q2ec8 310 310.0913 195 90 233 276 276 1023 58
q2ec8 320 323.4536 204 92 236 287 287 1066 58
q2ec8 -1 329.9052 207 93 237 291 291 1078 58
q2nc1 10 10.1497 0 0 0 10 10 34 51
q2nc1 20 22.4685 6 1 13 26 26 112 51
q2nc1 30 31.6075 13 1 13 37 37 154 51
q2nc1 40 40.5371 24 5 29 57 57 223 51
q2nc1 50 50.0618 29 6 30 63 63 230 51
q2nc1 60 60.8029 50 13 40 86 86 287 51
q2nc1 70 70.4589 60 16 45 97 97 312 51
q2nc1 80 80.6585 76 25 77 116 116 401 51
q2nc1 90 90.3489 97 33 93 141 141 459 51
q2nc1 100 100.2353 101 36 113 145 145 494 51
q2nc1 110 110.6331 121 47 136 169 169 569 51
q2nc1 120 120.1986 134 53 154 184 184 626 51
q2nc1 130 130.4691 150 61 168 202 202 679 51
q2nc1 140 140.1969 175 73 198 227 227 790 51
q2nc1 150 150.0257 186 78 213 241 241 839 51
q2nc1 160 160.1156 211 85 230 266 266 967 51
